stat	raw.pval	BH.adj.pval	Gene
gene5076	0.0940888489211808	1.96679481589968e-08	4.40267034468509e-08	NCEH1
gene5077	0.0100104598763153	0.114266269393215	0.132697183760176	ZNF442
gene5078	0.0464997193630593	0.000294107837933821	0.000469788762900465	TICAM2
gene5079	0.00738043523846686	0.252749237536711	0.277993995783888	RGL1
gene5080	0.0548573120261993	3.1880638755033e-05	5.5624188669147e-05	PSMB10
gene5081	0.00904238024946034	0.185020537589525	0.207714925137623	RAB31
gene5082	0.013436126593356	0.055776657426285	0.0679691581612043	DBNDD1
gene5083	0.0271648679089501	0.00905220699226639	0.0123177179864311	MSRB3
gene5084	0.0838889208349435	4.14846810792291e-07	8.39774330743044e-07	ECE1
gene5085	0.0120305228927933	0.119033205858101	0.1378421911865	FKBP5
gene5086	0.0247304474920065	0.00763525789995445	0.0104668908269643	SATB2
gene5087	0.00237218878126275	0.446211098740536	0.471877117616668	MSH4
gene5088	0.0808416741322379	2.61360468378768e-07	5.37184291363945e-07	BRCA2
gene5089	0.077132890799342	5.97013917635891e-07	1.19348028455493e-06	RHPN2
gene5090	0.158352584700944	5.04041253179821e-14	1.67276351072169e-13	SLC19A2
gene5091	0.0382615605934065	0.000692240407541678	0.00106768669552323	PMCH
gene5092	0.00647467349461258	0.331278006438996	0.357853055307179	FLG2
gene5093	0.0758305753089093	1.53476320152723e-06	2.97372975118516e-06	C4orf48
gene5094	0.0451820217166699	0.000199891005277619	0.000324996457472543	PLXNB1
gene5095	0.00019925632630643	0.804153205833332	0.817008132020429	CD160
gene5096	0.00175512830374233	0.488575927330596	0.513438247344426	ELTD1
gene5097	0.108693312767502	1.435760510482e-09	3.48884125363498e-09	EFNA3
gene5098	4.51502530534436e-18	0.823079838498618	0.831029566570661	MECOM
gene5099	0.0864512705385262	6.90946470038867e-08	1.48275443177457e-07	C11orf63
gene5100	0.0971138775547103	1.05386397386553e-08	2.40062170471918e-08	NT5DC3
gene5101	0.0433638305150671	0.000282109277621734	0.00045143794982129	PLXND1
gene5102	0.0261337065660727	0.0116830153947649	0.0156363857670698	ROBO1
gene5103	0.0109530523834854	0.087659199734785	0.103551906752877	BCMO1
gene5104	0.0816054933078602	2.25696251909824e-07	4.6654860989911e-07	TCN2
gene5105	0.051601063638232	5.10814059097031e-05	8.75197920216793e-05	MFRP
gene5106	0.0476268149259021	0.000128707573225362	0.000212658091182169	TFRC
gene5107	0.0137785250434054	0.0893366499616107	0.10535680621547	MYH6
gene5108	0.00877700201532712	0.126460102903934	0.145835618435672	TGFB3
gene5109	0.0215217751627539	0.0154910865786247	0.0203979345956262	NOVA2
gene5110	0.0222786046191112	0.0122925940456158	0.0164105295792308	SOAT2
gene5111	0.0803240565552168	2.5530037328636e-07	5.25021478955004e-07	CASC5
gene5112	0.0140532436843747	0.0523290481780799	0.0640272023388755	KIAA1462
gene5113	0.0761362595709684	5.37581257176178e-07	1.07860057654956e-06	ITPRIP
gene5114	0.0140216005923415	0.0856641732849671	0.101381991739854	FGD5
gene5115	0.0526652083511851	5.12069797585779e-05	8.77247492204289e-05	RYR3
gene5116	0.0190778189930002	0.021908266874072	0.0282647121408865	DIRAS3
gene5117	0.0202905296657563	0.019049810757966	0.0247982219145589	ZNF441
gene5118	0.0104569958225974	0.102825831778089	0.120244816366716	FAM57B
gene5119	0.0348950951652588	0.00126203066681285	0.00189420217652234	CCDC148
gene5120	0.0637836381592023	1.51109141333094e-05	2.70204255270007e-05	TES
gene5121	2.45337511654823e-18	0.817225713971227	0.827552582412316	OPN4
gene5122	0.0723103364527324	1.35749128926665e-06	2.64484792022157e-06	CASP12
gene5123	0.0187100665469458	0.0218730188626817	0.0282250891061175	SLC34A3
gene5124	0.0109385345911036	0.0888262179508327	0.104829724962784	NRP1
gene5125	0.0360960907173359	0.00241459259407828	0.00350932070654882	PHLDA3
gene5126	0.151863679580354	6.57918164392868e-13	2.01474627912208e-12	PAQR8
gene5127	0.065503209796202	4.22736196337148e-06	7.9252958868293e-06	PRKCH
gene5128	0.069367085116614	6.03277122868118e-06	1.11624057933121e-05	MAP6D1
gene5129	0.0301461354500428	0.00304984310996381	0.0043860271780373	ZC3H12A
gene5130	0.132472423158149	1.018873874159e-11	2.87912902922086e-11	UBL3
gene5131	0.0564338821422932	2.40662926428437e-05	4.24216957583658e-05	CD68
gene5132	8.58711415636074e-05	0.74676984423271	0.762648660009094	ADAM21P1
gene5133	0.124362283728431	1.52752033244496e-10	3.96816196298467e-10	CDC42EP4
gene5134	0.132958105205078	3.3033353830092e-11	9.00314711589441e-11	DDR1
gene5135	0.0443143401467821	0.000228485355847852	0.000369207295559076	CLDN20
gene5136	0.106895174164796	1.38237710167743e-09	3.3630012150196e-09	ABCA1
gene5137	0.0143988496871363	0.0870965142434836	0.102944938077769	PVALB
gene5138	0.0208972026916666	0.0297189207918391	0.0376497540231693	VAMP1
gene5139	0.0512245282512831	6.40722465442556e-05	0.000108841621577771	CCT6B
gene5140	0.0142588753109309	0.0485793386422897	0.059736664855355	UNC5D
gene5141	0.00243548763327289	0.561673712830092	0.584672001106933	OR2C3
gene5142	0.0897097711620939	4.0173488313755e-08	8.76139750312554e-08	REV3L
gene5143	0.0608547669054561	3.08677797090651e-05	5.39207927745723e-05	FHIT
gene5144	0.0229619317128928	0.0213843598672958	0.0276468554356227	VWDE
gene5145	0.000537769586753626	0.781179226540238	0.795695474947209	SPAG1
gene5146	0.0738657010164818	2.88125228342651e-06	5.47616201587056e-06	ASPM
gene5147	0.0192910995737711	0.0215074521058567	0.0277962469367041	TMEM45A
gene5148	0.0183547201747704	0.0247027222015014	0.0316456680157374	PLEKHG4
gene5149	0.0434046259111316	0.000256472309493661	0.000412307479664634	PDLIM1
gene5150	0.0135759007756794	0.0911369581052174	0.107333422305226	DCLK3
gene5151	0.00123473321680497	0.669951501855307	0.6892572491527	TAL1
gene5152	0.0950111374739977	4.32576060527268e-08	9.41534216476404e-08	PPM1J
gene5153	0.00881985214795241	0.14322376241478	0.163555946159071	TGFB1
gene5154	0.0589144504789279	3.58114229577211e-05	6.21954571862895e-05	ALDH1B1
gene5155	0.00590481733466657	0.226443979845682	0.25087658598126	KCNAB1
gene5156	0.0468364990103933	0.000357804851626398	0.000567537923540365	ALDH5A1
gene5157	0.0170017534535366	0.0305878658097132	0.0386940701239036	FAM162B
gene5158	0.0447165036612975	0.000539819774763362	0.000841666763126337	C15orf26
gene5159	0.0612058367698182	1.03986455662897e-05	1.88781123953387e-05	PCDHGB3
gene5160	0.0223089554200195	0.0132324613725912	0.0175808833067991	VSIG10L
gene5161	0.0540319857347355	8.80030513081831e-05	0.000147555718846846	PDE8B
gene5162	0.0504604905679663	7.52187389423398e-05	0.000126942921564015	RAB27A
gene5163	0.0234133464554789	0.0182017848275351	0.0237761620554576	GLYATL2
gene5164	0.0836460456462761	3.74931472091333e-07	7.61587623086749e-07	GPR153
gene5165	0.0778603097302008	1.3527125455326e-06	2.63588561964823e-06	OPN3
gene5166	0.0194327998240677	0.0194288803794275	0.0252582296944682	GDA
gene5167	0.0170395924088047	0.0309862870498445	0.0391443456605515	GRM2
gene5168	0.0200598173162473	0.017517171340407	0.0229245310565635	FGFBP3
gene5169	0.0263533109236877	0.00562484118847251	0.00784360538339579	KCNQ1
gene5170	0.0689644705519822	7.01322344731636e-06	1.28907977724607e-05	ZNF713
gene5171	0.0109827237997529	0.140746916748373	0.160864528908981	BEST4
gene5172	0.0560388596942975	2.7137297405555e-05	4.76186421807579e-05	PCDHGA5
gene5173	0.0551975447989515	3.11703238613514e-05	5.44363881719326e-05	THSD1
gene5174	0.0762993278822301	1.59787085252105e-06	3.09316078776723e-06	HHAT
gene5175	0.0775053906927891	1.12445268429795e-06	2.20596791244988e-06	MYO10
gene5176	0.0558627600135479	6.84257267808963e-05	0.000115969809354519	CNTF
gene5177	0.0198586307894102	0.0196955664093605	0.0255868834102221	ZNF516
gene5178	0.0623251480366312	2.05694798266487e-05	3.64233193279615e-05	ULK4
gene5179	0.0125558831030831	0.0664256961373062	0.0799548481260882	KL
gene5180	0.111924196612317	4.90563256683174e-10	1.23309840091943e-09	TNFRSF10B
gene5181	0.0117917202591728	0.0760041216217509	0.0906552963365731	FAM196A
gene5182	0.146732622357202	4.52970994047064e-13	1.39992817170907e-12	KIAA1598
gene5183	0.00207947018306721	0.599906786002383	0.621443414332242	LMOD1
gene5184	0.0303972510369481	0.00686212191282487	0.00947751850923592	ADAMTSL4
gene5185	0.00633276611345568	0.203665159798501	0.227227813349644	TRPC3
gene5186	0.0351581603591562	0.00122720846611646	0.00184325036496763	COL18A1
gene5187	0.0233059275359327	0.00936038907022729	0.0127112669773901	FLVCR2
gene5188	0.0706343642579932	1.89324448385264e-06	3.6481821634092e-06	PFN4
gene5189	0.046670696874483	0.000150211575076664	0.00024691969615445	ELOVL6
gene5190	0.00999426510656009	0.105655863882203	0.123368364978071	SCT
gene5191	0.0109384995008021	0.14682020158415	0.167326006520196	MGST2
gene5192	0.0575110150497155	2.10393285058341e-05	3.72284769973028e-05	GRAPL
gene5193	0.0714535382773143	4.10502708081406e-06	7.70672578388125e-06	ARRDC4
gene5194	0.000141553535650856	0.740852122590504	0.757391981390625	C10orf107
gene5195	0.00991805735406703	0.110548237029454	0.128663174283629	CRYGS
gene5196	0.0164109797031792	0.0593626520995585	0.0720413419924272	TMEM125
gene5197	0.0830947008689425	1.73599465802532e-07	3.61185850607921e-07	RPL22L1
gene5198	0.040042505115924	0.00118695063172636	0.00178587623110257	C1QTNF6
gene5199	0.0527468733529747	9.61553917441238e-05	0.00016053293449134	MITF
gene5200	0.0169774939710953	0.0292290226647537	0.037073715199294	TACR2
gene5201	0.113180727289623	1.649764991285e-09	3.9904502618926e-09	UOX
gene5202	0.00437771398885426	0.405774977828584	0.432058928948763	MARCH10
gene5203	0.0893588700631197	1.63946566877904e-07	3.42019259849277e-07	C1orf63
gene5204	0.0246156814627827	0.0145962458485223	0.0192920083395895	CD101
gene5205	0.0761844758275282	1.60187363229536e-06	3.10009538104673e-06	FBXO6
gene5206	0.0097873081082452	0.181955090921803	0.204491449362956	TNFRSF6B
gene5207	0.055789728445348	6.28193850904513e-05	0.000106774851084577	TMEM191A
gene5208	0.0095918865930477	0.18044841138401	0.202860005021136	LFNG
gene5209	0.0264103545207781	0.00642388071333155	0.00890310378024944	TRPM4
gene5210	0.213029486352843	0	0	C15orf52
gene5211	0.0484221605835279	0.00025333384524151	0.00040748418763893	GRIN2C
gene5212	0.062778379311549	2.04241241097414e-05	3.61833125072854e-05	PRKCA
gene5213	0.0128924772037981	0.0694795101741217	0.0834127485358593	FUT1
gene5214	0.0312274134136555	0.00251197686211369	0.00364378739123131	AOC2
gene5215	0.00373247079230074	0.328122928385535	0.35465273266711	RPGRIP1
gene5216	0.0133527484045269	0.0952539787687425	0.111896105556494	CRIP3
gene5217	0.0756971871045555	2.33345305655774e-06	4.46957200817666e-06	SNTA1
gene5218	0.0275487996394633	0.00965470135489499	0.0130856302489132	BTN3A3
gene5219	0.0883093576430287	1.56520764793555e-07	3.2689782958654e-07	VTCN1
gene5220	0.100712196619727	4.79305006795272e-09	1.11949189374248e-08	CEL
gene5221	0.0598356225435732	1.32396365032372e-05	2.37752332529817e-05	KCTD12
gene5222	0.0469971865126074	0.000325714271303679	0.000518645456843709	PIGZ
gene5223	0.0903387901771122	4.62493976449707e-08	1.00473205285714e-07	ZNF177
gene5224	0.00571487079872145	0.344802773341877	0.371157606433493	MAFB
gene5225	0.0278321426978014	0.00439178228730341	0.0061968258206975	HOXD12
gene5226	0.0196791192512421	0.0195951091267796	0.0254586205017504	AIM1L
gene5227	0.0764816340701209	5.4417664197004e-07	1.0910911865445e-06	KIF18A
gene5228	0.0898626267619321	4.32614060130732e-08	9.41534216476404e-08	MYEF2
gene5229	0.0239772134473359	0.00915757353122726	0.0124507535009632	ASAH2
gene5230	0.0141819956748143	0.0773626171114473	0.0921563895062442	FOLH1B
gene5231	0.0871375288414879	1.73286214377733e-07	3.60614297030246e-07	LRIG3
gene5232	0.0417654057856698	0.000356854418479768	0.000566091274931058	IFITM2
gene5233	0.00240694981437684	0.425814286642145	0.451732617924917	SLC6A10P
gene5234	5.82399155335188e-18	0.816563702073209	0.82719960600889	AOC3
gene5235	0.0353233966685889	0.00263179195260854	0.00380934252883213	RNF148
gene5236	0.0122500575028468	0.0771784596025973	0.0919667356425002	RFX2
gene5237	0.185309356713797	2.22044604925031e-16	8.60911832663578e-16	GAS5
gene5238	0.0146890081171123	0.0721775535146525	0.0863775689127141	CDH12
gene5239	3.90259832895076e-05	0.794131312234311	0.807772226744958	CRB3
gene5240	0.0247095008039682	0.00825233801373204	0.0112740409536254	LNP1
gene5241	0.181493755957363	2.22044604925031e-16	8.60911832663578e-16	SPRY2
gene5242	0.0277471752560112	0.0101139882367313	0.0136679274631658	MYH7B
gene5243	0.0426054820497122	0.000311968764990622	0.000497725539903346	SOCS2
gene5244	0.102354963014045	8.196608280997e-09	1.884006065523e-08	CAPN5
gene5245	0.00558648360830207	0.237764946067474	0.262610047173401	MUC4
gene5246	0.0296170701649566	0.0063640050267999	0.00882675704262671	CPNE8
gene5247	0.0205845827650478	0.0263598347260326	0.0336370197347773	FOLR1
gene5248	0.000175098096820678	0.832430846197055	0.838343885470636	WNT9A
gene5249	0.0233837070463953	0.00988681205301667	0.0133842309696778	ICA1L
gene5250	0.0213710096091347	0.0144307348789126	0.0190852261000597	ENKUR
gene5251	0.0939708857416439	6.65061316018623e-08	1.42886916868637e-07	LRRC48
gene5252	0.0100925298769301	0.113096060940911	0.131493567148221	NLRP12
gene5253	0.000365279316598125	0.688570241529835	0.707277479021764	DMRTA2
gene5254	0.0559344511335746	3.072925519787e-05	5.36915354772594e-05	ELAVL3
gene5255	0.00329368455360709	0.380216421042208	0.406194111597403	ZNF585B
gene5256	1.88077713329183e-05	0.873146230257508	0.87665403548597	CCL24
gene5257	0.0545916033624546	6.69796131281819e-05	0.000113571112646624	TAS2R14
gene5258	0.0636544392736317	1.59258591079237e-05	2.84293937707427e-05	SLC13A4
gene5259	0.0190009712713724	0.0233812366339946	0.0300572218106583	DUSP27
gene5260	0.0235824093324331	0.00941250706850005	0.0127785118060062	CDKL1
gene5261	0.0543611342860906	4.09400999289433e-05	7.07609627771972e-05	KCNA7
gene5262	0.00478395136628177	0.386812767727194	0.412732778069142	PODXL
gene5263	0.0744489272629711	8.38051103180248e-07	1.66022618788026e-06	NPFF
gene5264	0.148126307264564	1.0564882302333e-12	3.19416013015993e-12	GLIPR2
gene5265	0.152610167348416	1.21902488103842e-13	3.93487781762512e-13	COMTD1
gene5266	0.0855245884986843	3.01354346587956e-07	6.16292626968019e-07	PRR11
gene5267	0.0159517443492262	0.0407174612777738	0.0506136373748756	ZNF577
gene5268	0.00363487309120355	0.463670571233286	0.48904310249176	FAM50B
gene5269	0.067123409133128	3.32879887099402e-06	6.29917086149985e-06	PRR5L
gene5270	0.142309627660164	9.62341317745086e-13	2.916095916595e-12	ROBO3
gene5271	0.000110510345250528	0.745568284244673	0.761527040121065	SLC16A12
gene5272	0.183275838598242	9.99200722162641e-16	3.73465517066873e-15	KDELR3
gene5273	0.0167375595248998	0.0318969711291717	0.0402327492985146	DRD4
gene5274	0.00991077784204762	0.109899264834285	0.127992881994609	STAB1
gene5275	0.115157291692733	2.76652367681152e-10	7.07832580506434e-10	ITM2C
gene5276	0.103293848462244	2.81955025993597e-09	6.69257382207917e-09	KIF20B
gene5277	0.00306361454452261	0.494454665678048	0.51917211745516	C1orf186
gene5278	3.01582155818324e-18	0.903279489552987	0.904383518262973	CD300E
gene5279	0.0682702170706592	2.4400133846747e-06	4.66580175814141e-06	NIPSNAP3B
gene5280	0.0463892114486947	0.000347228137914768	0.000551413989612628	CALML6
gene5281	0.0590597906299333	3.3193212997662e-05	5.7825369287633e-05	SH3TC2
gene5282	0.0393611633560368	0.000559456606652131	0.000870810478738063	KLF15
gene5283	0.0570264807965763	5.22303162969751e-05	8.94363040063752e-05	CXCL16
gene5284	0.0269379242327442	0.0113082235608023	0.015166432272515	SYT2
gene5285	0.0464340731264462	0.00035904007969767	0.000569252255391628	FOXE3
gene5286	0.130553145155712	1.39053213388252e-11	3.89502209614318e-11	RTTN
gene5287	0.0974475446311193	1.01703480082094e-08	2.31959445291643e-08	NINL
gene5288	0.00464564129622355	0.277382585494711	0.303098134216653	ACTA2
gene5289	0.00887391530891223	0.205055466949394	0.228605992754333	GSDMC
gene5290	0.069463184733506	5.38212070411159e-06	9.99866067558592e-06	CAV1
gene5291	0.185277567121971	5.55111512312578e-16	2.11392542589075e-15	DLG4
gene5292	0.000116670180907071	0.759633159166827	0.774873118776539	PCP4L1
gene5293	0.0751875596040664	7.16111690834964e-07	1.42343851191177e-06	IGSF22
gene5294	0.13726321176894	1.22066801111487e-11	3.42898644006262e-11	CCNL2
gene5295	0.00942936222463626	0.12689629872041	0.146271552214809	ZNF671
gene5296	0.0174787248705535	0.0523911541648922	0.0640978732294503	PRAME
gene5297	0.0133777937198096	0.0635556220551355	0.0767571174709619	KLF1
gene5298	0.0191229163789852	0.0211609658645335	0.0273676380731994	THSD7B
gene5299	0.0450496649331249	0.000520927349917488	0.000812984099760094	NECAB1
gene5300	0.0115722680495171	0.124639382269479	0.143931063558386	AFAP1
gene5301	0.0253940587496553	0.00697070671395139	0.00961667950011352	FGF18
gene5302	0.0673468432445823	1.10698752631144e-05	2.00473238460602e-05	PREX1
gene5303	0.0127370566939954	0.109971052361082	0.128052054573494	ACR
gene5304	0.067839224829172	6.93668889928389e-06	1.27533014738081e-05	RNF207
gene5305	0.0497096727853602	9.56603312405324e-05	0.000159795126786184	ZFP36
gene5306	0.0876394458547615	1.72944829124333e-07	3.59976214771074e-07	FKBP11
gene5307	0.0420639965732202	0.000910442910351028	0.00138654004473517	SIX3
gene5308	9.48534264054489e-18	0.897536932613285	0.899183453688197	ATF3
gene5309	0.00093479814082268	0.582066028985839	0.604576190292772	RPPH1
gene5310	0.146578787918278	5.34239319449625e-13	1.64557317010335e-12	CMTM1
gene5311	0.00108839769439314	0.670353930564907	0.689623156783615	ADCYAP1R1
gene5312	0.109579526392486	8.09923683675606e-10	2.00475486248058e-09	ADCY7
gene5313	0.00550036544531334	0.231760989880026	0.256343544803914	SEMA4G
gene5314	0.179791159551737	2.22044604925031e-15	8.07410036897555e-15	MAML3
gene5315	0.00438712622548531	0.416809600147304	0.442880849907905	PM20D1
gene5316	0.00596467905684449	0.218188325878382	0.242331038345642	JPH3
gene5317	0.00414691591232454	0.415361877021819	0.441438004662442	CLEC4C
gene5318	0.0620553221661789	1.95645190105287e-05	3.46896143350464e-05	DIRAS1
gene5319	0.0475145686553579	0.000296246235568898	0.000473050762774897	BTBD19
gene5320	0.148893093747581	1.23823173936444e-12	3.72226850090288e-12	LRRC46
gene5321	0.0309791880081947	0.00266374089370114	0.00385445137170003	JUN
gene5322	0.0208691238899952	0.0171514235231207	0.0224797990976369	RAB3A
gene5323	0.0191029291071536	0.0220480371072417	0.0284339928081689	PCDH15
gene5324	0.124911214858654	1.32196809055074e-10	3.45059647639771e-10	C18orf56
gene5325	0.0151657922273792	0.0426929168217149	0.0529397913158008	FIGN
gene5326	0.0442098231404396	0.000216603590761366	0.000350699455998281	ANKRD1
gene5327	0.0456412792812549	0.000317030935153562	0.000505583077962283	PIP5KL1
gene5328	0.000898665934128269	0.726057438695223	0.743504197066537	CPA5
gene5329	0.0134382859767429	0.0835997989862098	0.099129797832864	SLC2A13
gene5330	0.0918467399927301	2.63159340985197e-08	5.82799174090266e-08	FAM46A
gene5331	0.00420839667696776	0.318860379439604	0.345121947796885	CCDC19
gene5332	0.107099184502944	4.19097112569489e-09	9.82602468570061e-09	SLC12A7
gene5333	0.0321025523596784	0.00206521850368158	0.00302790562163516	ARHGEF15
gene5334	0.0898850578522158	1.11054645257624e-07	2.34733478257407e-07	KIAA1211
gene5335	0.00966233655586812	0.175858812509923	0.19801742577005	TREML1
gene5336	0.0425927792246419	0.000300993594463339	0.000480527344127537	FILIP1
gene5337	0.0445500713559324	0.00053714134097449	0.000837845030431487	GFOD1
gene5338	0.111783602158445	6.00306027109809e-10	1.49822484254132e-09	SNURF
gene5339	0.0606023374167538	1.12972632658748e-05	2.04390364239661e-05	PARP14
gene5340	0.0873022697178439	7.08231134849413e-08	1.51852087877775e-07	PARP9
gene5341	0.0596156194715403	1.42787312287229e-05	2.55726821289347e-05	RNF125
gene5342	0.00480432592812623	0.368165231045226	0.394090477804854	NPFFR2
gene5343	0.0593909069837633	3.07004461030935e-05	5.36475560310635e-05	RASGRF2
gene5344	0.0198806017431233	0.0274188067739789	0.0349309059860307	THRSP
gene5345	0.0189224949420273	0.0400668969049951	0.0498598048195964	FAM83F
gene5346	0.0260490466275213	0.00637129284094096	0.00883603394842686	KIF15
gene5347	0.091267939920244	8.49208456887851e-08	1.8105232355135e-07	GLRX
gene5348	0.0234682847229893	0.0194399275422237	0.0252703633615523	EPHA6
gene5349	0.0561044107910769	2.23832712000771e-05	3.95543305183529e-05	UPK2
gene5350	0.0290487310145091	0.00398617018916125	0.00564882355903483	FANK1
gene5351	0.0961857197836238	1.11073522601757e-08	2.52704689208903e-08	PLEKHG3
gene5352	0.0662663556044775	1.06212409463069e-05	1.9267986928309e-05	FASN
gene5353	0.0465390013271094	0.000322439128268237	0.000513763231717652	LAMB1
gene5354	0.0151375461974026	0.0438231497995188	0.0542454956173527	KIAA1257
gene5355	0.0559763158453296	2.98483406679928e-05	5.22514286061443e-05	CCDC11
gene5356	0.150578079670216	2.16493489801906e-13	6.84579992950696e-13	TRIB3
gene5357	0.0207414449187647	0.0150814334482923	0.019892274460602	CYP46A1
gene5358	0.0521174839868204	0.000142894437775709	0.00023518009655127	DCBLD2
gene5359	0.00167984545861754	0.501142692959143	0.525745215772505	NT5C1A
gene5360	0.0048212856765399	0.289204516206874	0.315128627805968	EXOC3L2
gene5361	0.0348359927457222	0.00125769687770949	0.00188788969376224	MLNR
gene5362	0.131945418604484	3.96854771267385e-11	1.07448101401719e-10	CIB2
gene5363	0.0850880245757581	1.16503007796531e-07	2.4561579210178e-07	TDRD3
gene5364	0.0319060147560165	0.0020817893874634	0.00305098742850092	GPR137C
gene5365	0.0203882892915252	0.0165119456502389	0.0216879243374998	SLC16A14
gene5366	0.0693399212244958	2.32360899354855e-06	4.4522526045053e-06	WFIKKN1
gene5367	0.0501307569846253	8.26511226914572e-05	0.000138961323156846	GRAMD3
gene5368	0.108466527074677	3.01928348989122e-09	7.15284946311794e-09	KLF12
gene5369	0.019611168350336	0.0187396422671148	0.0244268056248769	EFNB2
gene5370	0.0311319748137443	0.00252930261925011	0.00366819780867934	KAT2B
gene5371	0.104812151130273	9.00033148010237e-09	2.06359644960519e-08	MYBL2
gene5372	0.0806333282661989	2.39357286102582e-07	4.93680680316487e-07	RTKN2
gene5373	0.0328862582660736	0.00389493804162722	0.00552666744439894	APOM
gene5374	0.00119840087676595	0.559396864404815	0.582507539946963	ELAVL4
gene5375	0.0111230457295308	0.139224350733915	0.159260128128129	ZNF750
gene5376	4.85524429924414e-05	0.776555638115382	0.79114992634639	UPB1
gene5377	0.0889149761940987	1.1889179141189e-07	2.50544442527987e-07	GRIN2B
gene5378	0.127325849547892	2.23490115303093e-11	6.15955467316656e-11	NRGN
gene5379	0.0204459767715564	0.0170866220031005	0.0223988479228056	ZDHHC19
gene5380	0.061080249013483	1.05114337694001e-05	1.90781746590109e-05	SHROOM1
gene5381	0.0493051171829624	0.000233082428494957	0.000376345492478846	ABHD2
gene5382	0.180313827482656	4.44089209850063e-16	1.69859802833701e-15	RSPH4A
gene5383	0.0203116342792818	0.0179584554688904	0.0234770304006374	IL4R
gene5384	0.00573195554356536	0.320090339229094	0.346376930275429	DLEC1
gene5385	0.0203682974458055	0.0173463488856035	0.0227191254501886	LHFPL4
gene5386	0.0337469206089461	0.00161796389909119	0.00240208010550756	MYSM1
gene5387	0.0413072632825545	0.000828561718062226	0.00126786452187915	TMEM232
gene5388	0.0233688685835254	0.00942822038678326	0.0127986659549916	SCD
gene5389	0.0160951172941875	0.0398160055875167	0.0495808633044451	ZNF404
gene5390	0.0736620684975822	2.32380712406055e-06	4.4522526045053e-06	FAT1
gene5391	0.109622189790965	8.18111800526822e-10	2.02336696989073e-09	STAMBPL1
gene5392	0.00218264460867177	0.558419399279093	0.581530760814339	CALN1
gene5393	0.213777638572466	0	0	KIAA0895
gene5394	0.227065524892377	0	0	SMARCD3
gene5395	0.0606631424884955	3.03888068953206e-05	5.31236089710333e-05	CPT1B
gene5396	0.0230054190438666	0.0102861721530216	0.0138840725371937	HBE1
gene5397	0.0502426934917261	7.73881929434506e-05	0.000130454887956005	HPS5
gene5398	0.0462390221661864	0.000315058192431383	0.000502491405884343	KCNE3
gene5399	0.0624688836582092	8.31906178910824e-06	1.52113797222719e-05	SNHG9
gene5400	0.060087732566612	3.41327665774882e-05	5.94060013202389e-05	SLC22A23
gene5401	0.024486101432852	0.0152737386689342	0.0201279181940687	SH3BP5
gene5402	0.105600786584185	1.85778992189967e-09	4.4767302497811e-09	RNLS
gene5403	0.0895051397573632	4.70346166459024e-08	1.02139237473318e-07	SLC20A1
gene5404	0.0197742994568511	0.0214996339846917	0.0277885784628575	ZIK1
gene5405	0.0394440043305742	0.00122207639061411	0.00183610315667466	SPATA22
gene5406	0.067387113998785	3.31667092734467e-06	6.27783219816394e-06	EIF4EBP3
gene5407	0.04122678837822	0.000421684417876822	0.000663579161322704	ASPRV1
gene5408	0.0115807057793036	0.0773741013806525	0.0921626241907845	COL4A2
gene5409	0.0477511356206501	0.000123071577547429	0.000203646101552782	AP1S3
gene5410	0.00832100084389459	0.222399889992175	0.246618513795188	C12orf39
gene5411	0.0651047673895546	9.90605669548561e-06	1.80037971126507e-05	CCDC85B
gene5412	0.0853126116383287	2.90723520146585e-07	5.95460245112015e-07	ARHGEF19
gene5413	0.00589931772053148	0.225451553046712	0.249852172091227	FOXD4L1
gene5414	0.0599768277615359	1.2203864743654e-05	2.19821629178082e-05	SLC30A4
gene5415	0.00835473358016349	0.147052554331074	0.167551959942175	SRL
gene5416	0.0160715948601986	0.0655982630838681	0.0790363122382444	SGCA
gene5417	0.00795135653395985	0.226948687381644	0.251397971260036	CDH24
gene5418	0.148855901680826	1.1483036743698e-12	3.45757355086434e-12	ENAH
gene5419	0.112515334401348	4.96250152082212e-10	1.24675557888094e-09	CTRL
gene5420	0.111223574496096	2.41010666979236e-09	5.75125794563656e-09	HIST1H2BE
gene5421	0.0160036937529573	0.0597963964179729	0.0725276780608191	UPK3B
gene5422	0.0731145673816185	1.11503210997732e-06	2.18835997093246e-06	SYNJ2
gene5423	0.00636397468777297	0.217923779152588	0.242055451872309	C19orf33
gene5424	0.0584660490182532	1.70895904889612e-05	3.0444123687294e-05	AGAP7
gene5425	0.115294377152494	7.52019557737071e-10	1.86644140360766e-09	SERPINH1
gene5426	1.98239219069206e-17	0.816143205921647	0.826967535137073	OR51E1
gene5427	0.0420250506572225	0.000346898044256028	0.000550949123497967	COBLL1
gene5428	0.115850920462778	2.9256230771324e-10	7.46595920254712e-10	MAML2
gene5429	0.0335249465254935	0.00152986976762703	0.0022788089426872	CYBA
gene5430	0.0259295958354922	0.0115276041590153	0.0154438054992441	SLC2A1
gene5431	0.114600158791089	3.03404079637914e-10	7.737276295851e-10	ANKRD6
gene5432	0.00146400032077875	0.654402499510541	0.674106808389194	HIST1H1D
gene5433	0.0282320031075723	0.00462882404366205	0.00651570506193765	ANGPTL6
gene5434	0.019256294952546	0.0216787383809866	0.0279930814806591	GALM
gene5435	0.106466864684992	1.8772454701832e-09	4.52213436658246e-09	GRB10
